drugbank-id,kind,source,value
DB09119,logP,"# Bialer M, Soares-da-Silva P: Pharmacokinetics and drug interactions of eslicarbazepine acetate. Epilepsia. 2012 Jun;53(6):935-46. doi: 10.1111/j.1528-1167.2012.03519.x. Epub 2012 May 21. ""Pubmed"":http://www.ncbi.nlm.nih.gov/pubmed/22612290",8.8
DB09120,Water Solubility,Product monograph,Insoluble
DB09120,Melting Point,Product monograph,71.5-74.5
DB09122,Molecular Weight,,44000.0
DB09123,Water Solubility,Bayer Product Monograph,Practically insoluble
DB09123,Melting Point,Bayer Product Monograph,210-218
DB09124,Water Solubility,'MSDS',5.34e-06 mol/L
DB09124,Melting Point,'MSDS',144-146ºC
DB09124,Boiling Point,'MSDS',467.17ºC at 760 mmHg
DB09124,logP,'MSDS',4.45
DB09130,Water Solubility,MSDS,8.96g/mL
DB09130,Melting Point,MSDS,1083
DB09130,Boiling Point,MSDS,2597
DB09139,Water Solubility,'MSDS',Soluble
DB09139,Melting Point,'MSDS',0ºC (reconstituted)
DB09139,Boiling Point,'MSDS',100ºC (reconstituted)
DB09140,Water Solubility,Linde SDS,39mg/L
DB09140,Melting Point,Airgas SDS,-218.4
DB09140,Boiling Point,Airgas SDS,-183
DB09140,logP,SDS,0.65
DB09145,Water Solubility,MSDS,Completely miscible
DB09145,Melting Point,MSDS,0
DB09145,Boiling Point,MSDS,100
DB09147,Water Solubility,"Gupta, et al. (1999). Kidney International. Vol. 55",Soluble after treatment with citric acid and sodium hydroxyde
DB09147,Melting Point,'MSDS',Decomposes
DB09147,logP,'MSDS',3.4
DB09147,pKa,"Gupta, et al. (1999). Kidney International. Vol. 55",22.2
DB09159,Water Solubility,MSDS,29.4g/L
DB09159,Melting Point,MSDS,300
DB09155,Water Solubility,MSDS,1.5mg/L
DB09155,Melting Point,MSDS,-272.2
DB09155,Boiling Point,MSDS,-269
DB09155,logP,Human Metabolome Database,0.28
DB09505,Water Solubility,'MSDS',Soluble
DB09505,Boiling Point,'MSDS',100ºC
DB09417,Water Solubility,MSDS,Soluble
DB09166,Water Solubility,World Health Organization: Etizolam (INN) Pre-Review Report,Practically insoluble
DB09166,Melting Point,World Health Organization: Etizolam (INN) Pre-Review Report,147-148
DB09167,Water Solubility,MSDS,Partly miscible
DB09167,Melting Point,MSDS,131- 134.6
DB09167,Boiling Point,MSDS,339.8- 341.6
DB09194,Melting Point,"""Drugs - Synonyms and Properties"", Ashgate Publishing Co. ",197-198 ºC
DB09194,Boiling Point,"""Drugs - Synonyms and Properties"", Ashgate Publishing Co. ",499ºC at 760mmHg
DB09195,Melting Point,Elks J. The Dictionary of Drugs. (1990),138 ºC
DB09195,logP,DrugCentral,3.02
DB09195,logS,DrugCentral,-3.63
DB09204,Water Solubility,Official Monographs for Pharmacology part I. ,Slightly soluble
DB09204,Melting Point,'MSDS',149-153ºC
DB09204,Boiling Point,'MSDS',599ºC at 760 mmHg
DB09204,logP,'MSDS',2.3
DB09205,Water Solubility,Burnham Center for Chemical Genomics,>47.4 ug/ml
DB09205,Melting Point,United States Environmental Protection Agency.,145ºC
DB09205,Boiling Point,'MSDS',371ºC at 760 mmHg
DB09205,logP,United States Environmental Protection Agency.,3.17
DB09205,pKa,Microphysiology Database Project. University of Pittsburgh. ,8.71
DB09208,Molecular Weight,,34192.8533
DB09208,Molecular Formula,,C1549H2430N408O448S8
DB09209,Water Solubility,'MSDS',Slightly soluble
DB09209,Melting Point,'MSDS',91ºC
DB09209,Boiling Point,'MSDS',577.8ºC at 760 mmHg
DB09209,logP,Molbase,1.08
DB09209,pKa,"Moffat, 1986",9.3
DB09210,Melting Point,MSDS,152
DB09210,Boiling Point,MSDS,Decomposes
DB09212,Water Solubility,[L1225],47 mg/mL
DB09212,Melting Point,[L1225],108.5 - 111
DB09212,Boiling Point,[L1225],220.7
DB09213,Water Solubility,MSDS,Insoluble 
DB09213,Melting Point,MSDS,49-53
DB09214,Melting Point,[L1300],75
DB09214,Boiling Point,[L1300],431.32
DB09216,Water Solubility,'MSDS',1 mg/ml
DB09216,Melting Point," Deriv of anthranilic acid, related structurally to mefenamic and flufenamic acids. (1966)",207ºC
DB09216,logP,US-EPA,5.17
DB09216,pKa,Mefenamic acid: analytical profile. (2005),5.11
DB09220,Water Solubility,MSDS,Partly miscible
DB09220,Melting Point,MSDS,92-93
DB09221,Melting Point,https://www.trc-canada.com/product-detail/?P688000,300
DB09223,logP,MSDS,5.266
DB09224,Melting Point,[L1318],78-82
DB09224,Boiling Point,[L1318],120-125
DB09225,Water Solubility,Patent US6239165,Poorly soluble 
DB09225,Melting Point,'MSDS',90ºC
DB09225,Boiling Point,'MSDS',478.4ºC
DB09225,logP,'MSDS',4.25
DB09227,Melting Point,MSDS,226
DB09227,Boiling Point,MSDS,614.5
DB09228,Molecular Weight,,67000.0
DB09229,Water Solubility,Ohasi and Ebihara. (1996). Cardiovascular Drugs Review.,Insoluble
DB09229,Melting Point,Ohasi and Ebihara. (1996). Cardiovascular Drugs Review.,149-150ºC
DB09230,Water Solubility,,Insoluble in water
DB09230,Melting Point,[L1381],193-195
DB09231,Water Solubility,'MSDS',<1 mg/ml
DB09231,Melting Point,'MSDS',>193ºC
DB09231,logP,"Yao K, et al. J Pharmacol Sci. (2006)",3.79
DB09231,pKa,US 4448964,7.34
DB09232,Water Solubility,'MSDS',Insoluble
DB09232,Melting Point,'MSDS',110ºC
DB09232,Boiling Point,'MSDS',653ºC
DB09232,logP,'MSDS',4.70
DB09232,pKa,'MSDS',11.39
DB09235,Water Solubility,https://www.ncbi.nlm.nih.gov/pubmed/27553261,poorly soluble
DB09235,Boiling Point,https://www.chemsrc.com/en/searchResult/Efonidipine%20hydrochloride%20ethanolate/,746.9±60.0 °C 
DB09237,Water Solubility,http://www.selleckchem.com/products/levamlodipine.html,81 mg/mL
DB09237,Melting Point,https://comptox.epa.gov/dashboard/dsstoxdb/results?formula=1&isotopes=1&search=C24H31ClN2O10,138
DB09237,Boiling Point,https://comptox.epa.gov/dashboard/dsstoxdb/results?formula=1&isotopes=1&search=C24H31ClN2O10,413
DB09237,logP,https://comptox.epa.gov/dashboard/dsstoxdb/results?formula=1&isotopes=1&search=C24H31ClN2O10,3.30
DB09238,Water Solubility,MSDS,<1mg/mL
DB09241,Melting Point,,100 to 110 °C (with decomposition)
DB09242,Water Solubility,MSDS,<1 mg/mL
DB09242,Melting Point,MSDS,197 – 205
DB09244,Water Solubility,[L1393],1.68e-02
DB09244,Melting Point,[L1393],145 
DB09244,Boiling Point,[L1393],369 
DB09244,logP,[L1393],2.80
DB09245,Water Solubility,[L1392],1.22e-02 
DB09245,Boiling Point,[L1392],333
DB09245,logP,[L1392],1.26
DB09255,Water Solubility,'MSDS',Soluble 
DB09255,Melting Point,'MSDS',>254ºC
DB09255,logP,Loftsson T.  Essential pharmacokinetics. (2015),0
DB09256,Water Solubility,MSDS,Partly miscible
DB09256,Melting Point,MSDS,339.8-343.4
DB09258,Melting Point,https://www.trc-canada.com/prod-img/MSDS/H245800MSDS.pdf,>228
DB09259,Water Solubility,'MSDS',50 mg/ml
DB09266,Boiling Point,MSDS,100
DB09270,Water Solubility,MSDS,Sparingly soluble
DB09270,Melting Point,MSDS,50-52ºC
DB09270,logP,"Lucangioli S. and Tripodi V., Der Pharmacia Sinica, (2012), 3 (4):406-407",10
DB09273,Water Solubility,MSDS,Insoluble
DB09274,Melting Point,MSDS,131-135
DB09277,Water Solubility,'Choline MSDS',Soluble
DB05269,Water Solubility,MSDS,Insoluble
DB09282,Water Solubility,[L1368],4.65e-03 to 1.74
DB09282,Melting Point,[L1368],156
DB09282,Boiling Point,[L1368],266 to 368
DB09282,logP,[L1368],-1.61 
DB09283,Water Solubility,MSDS,41  mg/mL
DB09284,Melting Point,Buckingham.  Dictionary of organic compounds. vol. 4. 1996.,154-155ºC
DB09284,Boiling Point,Elks. The dictionary of drugs.  1990,165ºC
DB09284,logP,'MSDS',1.96
DB09285,Water Solubility,https://www.medkoo.com/products/10883,soluble in DMSO
DB09285,Melting Point,https://www.scbt.com/scbt/product/morniflumate-65847-85-0,75-77
DB09286,Water Solubility,https://www.trc-canada.com/product-detail/?P475200,soluble in methanol
DB09286,Melting Point,https://www.trc-canada.com/product-detail/?P475200,>254
DB09286,logP,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=Pipamperone,2.02
DB09288,Water Solubility,"Oscier, Bosley and Milner. (2007). Update in Anaesthesia.",Soluble
DB09288,Boiling Point,'MSDS',434.5ºC at 760 mmHg
DB09288,logP,'MSDS',1.65
DB09289,Melting Point,L1413,148
DB09289,Boiling Point,L1413,609.2
DB09295,Water Solubility,[L1399],5 mg/mL clear
DB09295,Melting Point,[L1404],177
DB09295,Boiling Point,[L1404],454
DB09295,logP,[L1404],4.47
DB09299,Water Solubility,DPD Monograph,4.86 mg/mL
DB09299,logP,DPD Monograph,1.6
DB09299,pKa,DPD Monograph,3.96
DB11339,Water Solubility,'MSDS',Soluble
DB11339,Melting Point,Lipowitz A. and Newton C. Degenerative joint disease and traumatic arthritis.,190-194ºC
DB11339,pKa,Chandran P. and Horkay F. (2012). Acta Biomater. ,1.5-2
DB09302,Molecular Weight,,146000.0
DB09302,Molecular Formula,,C6472H9996N1736O2032S42
DB09303,Molecular Weight,,141800.0
DB09303,Molecular Formula,,C6242H9648N1668O1996S56
DB09313,Water Solubility,https://www.whocc.no/atc_ddd_index/?code=V08AB,soluble 
DB09313,Melting Point,MSDS,>254°C 
DB09320,Water Solubility,FDA Label,Slightly soluble
DB09332,Boiling Point,http://www.thegoodscentscompany.com/data/rw1609581.html,655.30
DB09333,Water Solubility,Cheng K. (2005). Molecular imaging and contrast agent database.,Insoluble
DB09333,Melting Point,ChemSrc,168-169ºC
DB09333,Boiling Point,ChemSrc,579.8ºC at 760 mmHg
DB09333,logP,ChemSrc,3.73
DB09333,pKa,Elks. The dictionary of Drugs. (1990),4.8
DB09337,Water Solubility,MSDS,0.0292 v/v at 0 °C
DB09337,Melting Point,MSDS,-216.2
DB09337,Boiling Point,MSDS,-194.3
DB09338,Water Solubility,MSDS,partially miscible in water
DB09338,Boiling Point,MSDS,377.6 - 379.4
DB09340,Water Solubility,https://www.trc-canada.com/product-detail/?T947900,slightly water soluble 
DB09340,Boiling Point,https://www.trc-canada.com/product-detail/?T947900,>187
DB09341,Water Solubility,MSDS,Soluble 
DB09341,Melting Point,MSDS,146
DB09342,Water Solubility,http://www.pharmacopeia.cn/v29240/usp29nf24s0_m70480.html,10 µg/mL in water
DB09342,Melting Point,http://www.pharmacopeia.cn/v29240/usp29nf24s0_m70480.html,146-151
DB09343,Water Solubility,Sigma-aldrich MSDS,5 mg/ml (warmed)
DB09343,Melting Point,,245ºC (decomposition)
DB09344,Water Solubility,'MSDS',Completely soluble
DB09344,Melting Point,'MSDS',Decomposes
DB09344,Boiling Point,'MSDS',>105ºC
DB09347,Water Solubility,Cheng K. MICAD. (2008),Soluble
DB09347,Boiling Point,'MSDS',547.1 at 760 mmHg
DB09347,logP,'MSDS',1.04
DB09348,Water Solubility,Rep Carcinog. 2011; 12:366-7,370 g/L at 25ºC
DB09348,Melting Point,Rep Carcinog. 2011; 12:366-7,-33.4ºC
DB09348,Boiling Point,'MSDS',Decomposes (155ºC)
DB09348,logP,EPA,-0.564
DB00386,Water Solubility,http://www.bio.vu.nl/~microb/Protocols/chemicals/MSDS/reserpine.pdf,soluble 
DB00386,Melting Point,http://www.bio.vu.nl/~microb/Protocols/chemicals/MSDS/reserpine.pdf,265
DB09376,Water Solubility,MSDS,Partly soluble
DB09409,Water Solubility,Fischer Scientific MSDS,Soluble
DB09409,Melting Point,Fischer Scientific MSDS,80
DB09409,Boiling Point,Predicted value by Santa Cruz Biotechnology,117.1 °C at 760 mmHg
DB09418,Water Solubility,MSDS,17 g/L at 20 °C
DB09418,Melting Point,MSDS,Decomposes at 400 °C
DB09446,Water Solubility,National Library of Medicine HSDB Database,Insoluble
DB09446,Boiling Point,National Library of Medicine HSDB Database,338-366
DB09525,Water Solubility,MSDS,121 g/L
DB09525,Melting Point,MSDS,Decomposes at 75
DB09456,Molecular Formula,,C254H377N65O75S6
DB09481,Water Solubility,NIOSH [L781],0.1g/L
DB09481,Melting Point,NIOSH [L781],Decomposes at 350
DB09481,Boiling Point,NIOSH [L781],Decomposes
DB09494,Water Solubility,,Insoluble
DB09494,Melting Point,MSDS,49.3
DB09494,Boiling Point,MSDS,344
DB09496,Water Solubility,A19210,<0.1 g/100 mL at 27°C
DB09496,Melting Point,MSDS,-25°C
DB09496,Boiling Point,MSDS,185-195°C at 1mbar
DB09496,logP,MSDS,5.8
DB12546,Water Solubility,'FDA label',10.9-22.6 mg/ml
DB12546,Melting Point,'MSDS',0ºC
DB12546,Boiling Point,'MSDS',100ºC
DB09526,Water Solubility,"Yalkowsky, S.H., He, Yan, Jain, P. Handbook of Aqueous Solubility Data Second Edition. CRC Press, Boca Raton, FL 2010, p. 254",6.72g/L at 20 deg C
DB09526,Melting Point,"O'Neil, M.J. (ed.). The Merck Index - An Encyclopedia of Chemicals, Drugs, and Biologicals. Cambridge, UK: Royal Society of Chemistry, 2013., p. 891",170-171
DB09526,Boiling Point,"O'Neil, M.J. (ed.). The Merck Index - An Encyclopedia of Chemicals, Drugs, and Biologicals. Cambridge, UK: Royal Society of Chemistry, 2013., p. 891",285-287
DB09526,logP,"Hansch, C., Leo, A., D. Hoekman. Exploring QSAR - Hydrophobic, Electronic, and Steric Constants. Washington, DC: American Chemical Society., 1995., p. 20",0.59
DB06369,Molecular Weight,,3039.44
DB06369,Molecular Formula,,C130H220N44O39
DB09543,Water Solubility,MSDS,Slightly soluble
DB09543,Melting Point,MSDS,-8.6
DB09543,Boiling Point,MSDS,220-224
DB09543,logP,MSDS,2.5
DB09546,Water Solubility,MSDS,Soluble
DB09552,Water Solubility,MSDS,Soluble 
DB09552,Melting Point,MSDS,91.5
DBSALT001586,Water Solubility,MSDS,Soluble
DB09564,Molecular Weight,,6103.97
DB09564,Molecular Formula,,C274H411N65O81S6
DB09567,Water Solubility,MSDS,Insoluble
DB10770,Water Solubility,MSDS,1 mg/mL at 37 °C
DB11056,Water Solubility,MSDS,Freely soluble
DB11056,Melting Point,MSDS,38
DB11057,Water Solubility,MSDS,Insoluble
DB11057,Boiling Point,MSDS,310
DB09520,Water Solubility,MSDS,Insoluble
DB09520,Melting Point,MSDS,38-60
DB11059,Melting Point,MSDS,300
DB11060,Water Solubility,MSDS,soluble in water (slightly)
DB11061,Water Solubility,MSDS,Soluble
DB11061,Melting Point,MSDS,100
DB11063,Water Solubility,MSDS,"Easily soluble in cold water, hot water"
DB11063,Melting Point,MSDS,-20.556
DB11063,Boiling Point,MSDS,100
DB11065,Water Solubility,Monograph,1 mg/ml
DB11065,Isoelectric Point,Pasero L. et al. 1979. HAL archives ouvertes,5.25-5.95
DB11065,Molecular Weight,,57086.0
DB11066,Water Solubility,Monograph,1 mg/ml
DB11068,Water Solubility,MSDS,Soluble
DB11068,Melting Point,MSDS,70
DB11068,Boiling Point,MSDS,Decomposes
DB11071,Water Solubility,MSDS,insoluble 
DB11071,Melting Point,MSDS,41-43
DB11071,Boiling Point,MSDS,172-173
DB11075,Water Solubility,https://www.sigmaaldrich.com/catalog/product/usp/1330005?lang=en&region=CA,Soluble 
DB11077,Water Solubility,MSDS,100 %  soluble
DB11077,Boiling Point,MSDS,>250
DB11079,Water Solubility,MSDS,Soluble
DB11079,Melting Point,MSDS,50
DB11079,Boiling Point,MSDS,Decomposes
DB11081,Water Solubility,MSDS,Water reactive
DB11081,Melting Point,MSDS,194
DB11089,Water Solubility,MSDS,Soluble
DB11089,Melting Point,MSDS,153-157
DB11089,logP,MSDS,3.95
DB11090,Water Solubility,https://www.cdc.gov/niosh/ipcsneng/neng0184.html,35g/100ml
DB11090,Melting Point,MSDS,334
DB11090,Boiling Point,MSDS,400
DB11091,Water Solubility,MSDS,Soluble in cold water
DB11091,Melting Point,MSDS,-33
DB11091,Boiling Point,MSDS,108
DB11092,Melting Point,MSDS,215
DB11092,Boiling Point,MSDS,850
DB11095,Molecular Formula,,C287H440N80O110S6
DB11096,Water Solubility,'MSDS',Insoluble
DB11096,Melting Point,'MSDS',63 ºC
DB11096,Boiling Point,'MSDS',177-179 ºC
DB11098,Water Solubility,Stedman's Medical Dictionary.  (2002),Soluble
DB11098,Melting Point,'MSDS',Decomposes before melting
DB11098,pKa,'MSDS',6.37
DB11102,Melting Point,MSDS,149-152
DB11107,Water Solubility,MSDS,Partially soluble
DB11110,Water Solubility,'MSDS',Partially soluble in cold water
DB11110,Melting Point,'MSDS',184 ºC
DB11112,Water Solubility,MSDS,insoluble 
DB11112,Melting Point,MSDS,38-44
DB11113,Melting Point,MSDS,-10
DB11113,Boiling Point,MSDS,300
DB11115,Water Solubility,MSDS,Soluble
DB11115,Melting Point,MSDS,">300, decomposes at 410 "
DB11117,Water Solubility,MSDS,Insoluble
DB11117,Melting Point,MSDS,24.5
DB11117,Boiling Point,MSDS,Decomposes at 275°C
DB11118,Melting Point,MSDS,-77.7
DB11118,Boiling Point,MSDS,-33.4
DB11119,Water Solubility,MSDS,Soluble
DB11119,Melting Point,MSDS,651
DB11119,Boiling Point,MSDS,Decomposes
DB11121,Water Solubility,MSDS,"0.03 g/100ml at 15 degrees Celsius, 0.5 g/100ml at 100 degrees Celsius"
DB11121,Melting Point,MSDS,112-116 degrees Celsius
DB11121,Boiling Point,MSDS,246 degrees Celsius
DB11123,Water Solubility,MSDS,Soluble (sodium hypochlorite)
DB11123,Boiling Point,MSDS,Decomposes at 40 (sodium hypochlorite)
DB11124,Water Solubility,MSDS,Soluble
DB11124,Melting Point,MSDS,157
DB11125,Water Solubility,"Budavari, S. (ed.). The Merck Index - Encyclopedia of Chemicals, Drugs and Biologicals. Rahway, NJ: Merck and Co., Inc., 1989., p. 167",Soluble
DB11125,Melting Point,MSDS,158-163
DB11127,Water Solubility,MSDS,soluble 
DB11127,Melting Point,MSDS,70
DB11127,Boiling Point,MSDS,684.9
DB11127,pKa,MSDS,2.46
DB11129,Water Solubility,MSDS,500 g/L at °C
DB11129,Melting Point,MSDS,75-85
DB11130,Water Solubility,'MSDS',Soluble (Opium 2% tincture)
DB11130,Boiling Point,'MSDS',73.3ºC (Opium 2% tincture)
DB11131,Water Solubility,"""Oleoresin Capsicum Toxicology Evaluation and Hazard Review."", National Institute of Justice Less-Than-Lethal Force Program, 1995",Fully dispersible
DB11131,Melting Point,"""Oleoresin Capsicum Toxicology Evaluation and Hazard Review."", National Institute of Justice Less-Than-Lethal Force Program, 1995",<60
DB11131,Boiling Point,"""Oleoresin Capsicum Toxicology Evaluation and Hazard Review."", National Institute of Justice Less-Than-Lethal Force Program, 1995",>187
DB11131,Molecular Formula,,C18H27NO3
DB11134,Water Solubility,MSDS,Insoluble
DB11134,Melting Point,"MSDS, National Library of Medicine HSDB Database",Decomposes at 1326
DB11134,Boiling Point,National Library of Medicine HSDB Database,Decomposes at 1026
DB11135,Water Solubility,MSDS,Insoluble
DB11135,Melting Point,MSDS,217
DB11135,Boiling Point,MSDS,684.9
DB11135,logP,MSDS,5
DB11136,Water Solubility,MSDS,Insoluble
DB11136,Melting Point,MSDS,1900
DB11136,Boiling Point,MSDS,2642
DB11143,Water Solubility,,o-cresol: 2.5g/100ml / m-cresol: 2.4g/100ml / p-cresol: 1.9g/100ml
DB11143,Melting Point,,o-cresol: 29.8/ m-cresol: 11.8/ p-cresol: 35.5
DB11143,Boiling Point,,o-cresol: 191.0/ m-cresol: 202.0/ p-cresol:  201.9
DB11143,pKa,,o-cresol: 10.287/ m-cresol: 10.09/ p-cresol: 10.26
DB11145,Water Solubility,Andersen A: Final amended report on the safety assessment of oxyquinoline and oxyquinoline sulfate as used in cosmetics. Int J Toxicol. 2006;25 Suppl 1:1-9.,Insoluble
DB11145,Melting Point,Andersen A: Final amended report on the safety assessment of oxyquinoline and oxyquinoline sulfate as used in cosmetics. Int J Toxicol. 2006;25 Suppl 1:1-9.,76
DB11145,Boiling Point,Andersen A: Final amended report on the safety assessment of oxyquinoline and oxyquinoline sulfate as used in cosmetics. Int J Toxicol. 2006;25 Suppl 1:1-9.,267
DB11145,pKa,Andersen A: Final amended report on the safety assessment of oxyquinoline and oxyquinoline sulfate as used in cosmetics. Int J Toxicol. 2006;25 Suppl 1:1-9.,5.017
DB11148,Water Solubility,Petrus J. Thesis. 1973.,140 mg/L
DB11148,Melting Point,'MSDS',58 ºC
DB11148,Boiling Point,'MSDS',173.5 ºC
DB11148,logP,'MSDS',2.87
DB11148,pKa,Toxnet,2.472
DB11150,Water Solubility,MSDS,Very slightly soluble in cold water
DB11150,Melting Point,MSDS,1580
DB11150,Boiling Point,MSDS,decomposes
DB11151,Water Solubility,MSDS,"easily soluble in cold water, hot water"
DB11151,Melting Point,MSDS,323
DB11151,Boiling Point,MSDS,1388
DB11153,Water Solubility,MSDS,Soluble 
DB11153,Melting Point,MSDS,405
DB11153,Boiling Point,MSDS,"1,320"
DB11155,Water Solubility,MSDS,Insoluble 
DB11155,Melting Point,MSDS,491.2- 493
DB11156,Water Solubility,MSDS,insoluble in water
DB11157,Water Solubility,MSDS,not soluble in water
DB11157,Melting Point,MSDS,178-182 °C
DB11158,Water Solubility,'MSDS',Partially soluble in cold water
DB11158,Melting Point,'MSDS',6.1ºC
DB11158,Boiling Point,'MSDS',415.5ºC at 760 mmHg
DB11161,Water Solubility,MSDS,Soluble
DB11161,Melting Point,MSDS,-11
DB11164,Water Solubility,Kowalsky RJ. Technetium Radiopharmaceutical Chemistry.,Insoluble
DB11164,Melting Point,International Atomic Energy Agency. (2008),196-198ºC
DB11168,Water Solubility,Australian Government Department of Health Therapeutic Goods Administration: Compositional guideline for Calcium L-threonate,Soluble
DB11168,Melting Point,MSDS,>300
DB11171,Water Solubility,"Bandi, et al. J Conserv Dent. (2017)",Soluble at room temperature
DB11171,Melting Point,'MSDS',The Anhydrous form decomposes (480ºC) 
DB11171,Boiling Point,'MSDS',The Anhydrous form decomposes (480ºC) 
DB11180,Water Solubility,'MSDS',Soluble 
DB11180,Boiling Point,'MSDS',100ºC
DB11181,Water Solubility,MSDS,Soluble as hydrobromide
DB11181,Melting Point,MSDS,191°C as methylbromide and 212°C as hydrobromide
DB11182,Melting Point,MSDS,Decomposes
DB11185,Water Solubility,http://www.pharmacopeia.cn/v29240/usp29nf24s0_m80090.html,10 microgram/mL
DB11185,Melting Point,MSDS, 145
DB11186,Water Solubility,MSDS,1 g/10 ml
DB11186,Melting Point,MSDS,90-95
DB11191,Water Solubility,MSDS,partly miscible in water
DB11193,Water Solubility,MSDS,Soluble in cold water
DB11195,Melting Point,MSDS,92-96
DB11195,Boiling Point,MSDS,215-217
DB11198,Water Solubility,MSDS,Insoluble
