drugbank-id,ingredients,name
DB11634,Colestilan chloride,Bindren
DB11635,Tocofersolan,Vedrop
DB11637,Delamanid,Deltyba
DB11641,Vinflunine,Javlor
DB11642,Pitolisant,Wakix
DB11644,Tafamidis,Vyndaqel
DB11660,Latanoprostene Bunod,Vyzulta
DB11691,Naldemedine,Symproic
DB11703,Acalabrutinib,Calquence
DB11709,Acetyl hexapeptide-8 + Adenosine + Allantoin + Benzoic Acid + Butylene Glycol + Castor oil + Dimethicone + Glycerin + Gold + Nicotinamide + Phenoxyethanol + Potassium Chloride + Titanium dioxide + Xanthan gum,HydroGold 9
DB11714,Durvalumab,Imfinzi
DB11730,Ribociclib,Kisqali
DB11735,Galactose + Galactose,Echovist
DB11767,Sarilumab,Kevzara
DB11776,Brodalumab,Siliq
DB11793,Niraparib,Zejula
DB11799,Bictegravir + Emtricitabine + Tenofovir alafenamide,Biktarvy
DB11817,Baricitinib,Olumiant
DB11827,Ertugliflozin + Metformin,Segluromet
DB11828,Neratinib,Nerlynx
DB11834,Guselkumab,Tremfya
DB09503,Indium In-111 chloride + Indium In-111 pentetreotide,Octreoscan
DB11842,Angiotensin II,Giapreza
DB11901,Apalutamide,Erleada
DB11915,Valbenazine,Ingrezza
DB11921,Deflazacort,Emflaza
DB11943,Delafloxacin,Baxdela
DB11945,Avelumab,Bavencio
DB11988,Ocrelizumab,Ocrevus
DB11989,Benznidazole,Benznidazole
DB11995,Avatrombopag,Doptelet
DB12001,Abemaciclib,Verzenio
DB12007,Calcium Carbonate + Cholecalciferol + Isoflavone,D-Cal SoyCal
DB12010,Fostamatinib,Tavalisse
DB06024,Benralizumab,Fasenra
DB12026,Sofosbuvir + Velpatasvir + Voxilaprevir,Vosevi
DB12070,Letermovir,Prevymis
DB12095,Telotristat ethyl + Telotristat ethyl,Xermelo
DB12107,Meropenem + Vaborbactam,Vabomere
DB12159,Dupilumab,Dupixent
DB12161,Deutetrabenazine,Austedo
DB12243,Edaravone,Radicava
DB12249,Stem bromelain,Nexobrid
DB12267,Brigatinib,Alunbrig
DB12278,Propiverine,Mictoryl Pediatric
DB12328,Cantharidin + Podophyllin + Salicylic acid,Canthacur-PS
DB12332,Rucaparib,Rubraca
DB06601,Betrixaban,Bevyxxa
DB12366,Vestronidase alfa,Mepsevii
DB12483,Copanlisib,Aliqopa
DB12532,Aluminum hydroxide + Magnesium hydroxide + Oxetacaine,Mucaine - Sus
DB12602,Indium In-111 chloride + Pentetreotide,Octreoscan
DB05435,Ibalizumab,Trogarzo
DB12783,Benserazide + Levodopa,Prolopa Cap 50-12.5
DB12834,Secnidazole,Solosec
DB12839,Pegvaliase,Palynziq
DB12865,Etelcalcetide,Parsabiv
DB12872,Vonicog Alfa,Vonvendi
DB12909,Factor XIII (human),Corifact 1250
DB12911,Allantoin + Chloramphenicol + Hydrocortisone + Nicoboxil + Sulfur,Actinac Pwr
DB12924,Ozenoxacin,Ozanex
DB12965,Silver,Noble S Plus
DB12982,Biotin + Calcium + Cholecalciferol + Choline + Chromium + Copper + Cyanocobalamin + Folic Acid + Inositol + Iron + Magnesium + Manganese + Molybdenum + Nicotinamide + Pantothenic acid + Potassium + Potassium Iodide + Pyridoxine + Racemethionine + Riboflavin + Selenious acid + Silicon + Thiamine + Vanadium + Vitamin A + Vitamin C + Vitamin E + Zinc,C. Vit-min Formula
DB05917,Macimorelin,Macrilen
DB13076,Yttrium Y-90,Ytracis
DB13133,Antihemophilic factor human + Von Willebrand Factor Human,Wilate
DB05761,Levosalbutamol,Xopenex
DB13140,Bezlotoxumab,Zinplava
DB13146,Fluciclovine (18F),Axumin
DB13147,Pancrelipase amylase + Pancrelipase lipase + Pancrelipase protease,Zenpep
DB13148,Coagulation Factor IX Human + Coagulation factor VII human + Coagulation factor X human + Protein C + Protein S human + Prothrombin + Water,Kcentra
DB13149,Coagulation Factor IX Human + Coagulation factor VII human + Coagulation factor X human + Protein C + Protein S human + Prothrombin + Water,Kcentra
DB13150,Coagulation Factor IX Human + Coagulation factor VII human + Coagulation factor X human + Protein C + Protein S human + Prothrombin + Water,Kcentra
DB13151,Anti-inhibitor coagulant complex,Feiba Nf
DB13152,Coagulation Factor IX Human,Immunine Vh
DB13153,Levomenol,PurpleU BAOBAB FACE
DB13154,Camphor + Dexamethasone + Parachlorophenol + Thymol,Cresophene Liq
DB13155,Cinchocaine + Esculin + Framycetin + Hydrocortisone,Proctosedyl Suppositories
DB13156,Inosine pranobex,Isoprinosine Tab 500mg
DB13157,Sodium Citrate + Sodium lauryl sulfoacetate + Sorbitol,Microlax Micro-enema
DB13158,Clobetasone,Eumovate
DB13161,Nusinersen,Spinraza
DB13163,Codeine + Terpin hydrate,Terpin Hydrate Codeine Elx CF
DB06377,Plecanatide,Trulance Immediate release
DB13173,Cerliponase alfa,Brineura
DB11196,Choline C-11 + Inositol + Methionine sulfoximine + Methylcobalamin,Mic B12
DB09408,Gluconic Acid + Magnesium chloride + Potassium Chloride + Sodium acetate + Sodium Chloride,Physiosol
DB13192,Antihemophilic factor human + Von Willebrand Factor Human,Wilate
DB13196,St. John's Wort + Valerian,S. R. Formula
DB13198,Glycine betaine + Ox bile extract + Pancrelipase + Papain + Peppermint + Pepsin,Dygest
DB13200,Lipegfilgrastim,Lonquex
DB13209,Balsam of Peru + Belladonna + Benzocaine + Bismuth Subcarbonate + Bismuth subnitrate + Boric acid + Ephedrine + Zinc oxide,Hemorro-dol Sup
DB13231,Calcium lactate + Vitamin D,Calcium Ctr Srt
DB13235,Perboric acid,Amosan Oral Wound Cleanser
DB13249,Calcium + Copper + Ergocalciferol + Magnesium + Magnesium silicate + Manganese + Pyridoxine + Zinc,Formula EC
DB13257,Cholecalciferol + Ferrous sulfate + Sodium fluoride + Vitamin A + Vitamin C,Tri-Vit With Fluoride And Iron Drops
DB13259,Benzoin resin + Ethyl chloride,Tuffner Clear Spray
DB13268,Acetarsol + Benzalkonium + Clioquinol,Neo Vagex
DB13269,Amylmetacresol + Dichlorobenzyl alcohol,Cepacol Sensations Ginger Flavour
DB13281,Bromelains + Glycine betaine + Ox bile extract + Pancrelipase + Papaya,Alka-pan Tablets
DB13293,Activated charcoal + Ipecac,Trousse Antipoison Pour Enfants Liq
DB13345,Dihydro-alpha-ergocryptine + Dihydroergocornine + Dihydroergocristine + Epicriptine,Ergoloid Mesylates
DB13346,Bufexamac,Norfemac Cream - 5%
DB13421,Edoxudine,Virostat Cream 3%
DB13444,Ioxitalamic acid + Ioxitalamic acid,Telebrix 38 Oral
DB13503,Bacitracin + Benzocaine + Cetylpyridinium + Diphenylpyraline + Tyrothricin,Emercreme No4 Ont Efa
DB13518,Alginic acid + Calcium Carbonate,Tums Dual Action
DB13583,Mephenesin + Methyl nicotinate,Decontractyl Baume
DB13595,Almasilate + Calcium Carbonate + Sodium bicarbonate,Ohtas Isan Antacid
DB13615,Mifamurtide,Mepact
DB13620,Potassium gluconate,Potassium Tab 8.3mg
DB13707,Sodium tartrate,Limonade Rodeca
DB13746,Bioallethrin + Piperonyl butoxide,Scabene
DB13747,Trolamine,Tru-micin
DB13749,Magnesium gluconate + Potassium Chloride,K-med
DB13751,Aminocaproic Acid + Curcuma xanthorrhiza oil + Glycyrrhizic acid + Sea salt + Silicon dioxide + Sodium fluoride + Ursodeoxycholic acid,BAMBOO SALT Eunganggo Jook Yeom
DB13761,Tilactase,Lactase Enzyme
DB13800,Calcium glycerophosphate + Calcium levulinate,Calcium Inj
DB13813,Iodoform,Iodoform Packing Strip 5% W/w
DB13853,Anethole trithione,Sulfarlem Tab 12.5mg
DB13854,Gamolenic acid + Linoleic acid + Vitamin E,Bio-efa Borage Gla 240 Cap
DB13873,Fenofibric acid,Fenofibric Acid
DB13874,Enasidenib,Idhifa
DB13878,Glecaprevir + Pibrentasvir,Maviret
DB13879,Glecaprevir + Pibrentasvir,Maviret
DB13881,Tisagenlecleucel,Kymriah
DB13882,Capsicum oleoresin + Methyl nicotinate,Biobalsam
DB13883,Coral snake (micrurus fulvius) immune globulin antivenin (equine),North American Coral Snake Antivenin (Equine)
DB13884,Albutrepenonacog alfa,Idelvion
DB13885,Ferric subsulfate,Monsels Solution
DB13886,Human cytomegalovirus immune globulin,Cytogam
DB10074,"Meningococcal (groups a, c, y and w-135) oligosaccharide diphtheria crm197 conjugate vaccine + Meningococcal group A polysaccharide + Meningococcal group C polysaccharide + Meningococcal Polysaccharide Vaccine Group W-135 + Meningococcal Polysaccharide Vaccine Group Y",Menveo
DB13888,"Meningococcal (groups a, c, y and w-135) oligosaccharide diphtheria crm197 conjugate vaccine + Meningococcal group A polysaccharide + Meningococcal group C polysaccharide + Meningococcal Polysaccharide Vaccine Group W-135 + Meningococcal Polysaccharide Vaccine Group Y",Menveo
DB13889,"Meningococcal (groups a, c, y and w-135) oligosaccharide diphtheria crm197 conjugate vaccine + Meningococcal group A polysaccharide + Meningococcal group C polysaccharide + Meningococcal Polysaccharide Vaccine Group W-135 + Meningococcal Polysaccharide Vaccine Group Y",Menveo
DB13890,Clostridium tetani toxoid antigen (formaldehyde inactivated) + Meningococcal group C polysaccharide,Neisvac-C
DB13891,Agkistrodon piscivorus antivenin + Crotalus adamanteus antivenin + Crotalus atrox antivenin + Crotalus scutulatus antivenin,CroFab
DB13892,Agkistrodon piscivorus antivenin + Crotalus adamanteus antivenin + Crotalus atrox antivenin + Crotalus scutulatus antivenin,CroFab
DB13893,Agkistrodon piscivorus antivenin + Crotalus adamanteus antivenin + Crotalus atrox antivenin + Crotalus scutulatus antivenin,CroFab
DB13894,Agkistrodon piscivorus antivenin + Crotalus adamanteus antivenin + Crotalus atrox antivenin + Crotalus scutulatus antivenin,CroFab
DB13895,Rhus Glabra Pollen,Upland Sumac Pollen
DB13896,Talimogene laherparepvec,Imlygic
DB13897,Equine Botulinum Neurotoxin A Immune FAB2 + Equine Botulinum Neurotoxin B Immune FAB2 + Equine Botulinum Neurotoxin C Immune FAB2 + Equine Botulinum Neurotoxin D Immune FAB2 + Equine Botulinum Neurotoxin E Immune FAB2 + Equine Botulinum Neurotoxin F Immune FAB2 + Equine Botulinum Neurotoxin G Immune FAB2,Bat
DB13898,Equine Botulinum Neurotoxin A Immune FAB2 + Equine Botulinum Neurotoxin B Immune FAB2 + Equine Botulinum Neurotoxin C Immune FAB2 + Equine Botulinum Neurotoxin D Immune FAB2 + Equine Botulinum Neurotoxin E Immune FAB2 + Equine Botulinum Neurotoxin F Immune FAB2 + Equine Botulinum Neurotoxin G Immune FAB2,Bat
DB13899,Equine Botulinum Neurotoxin A Immune FAB2 + Equine Botulinum Neurotoxin B Immune FAB2 + Equine Botulinum Neurotoxin C Immune FAB2 + Equine Botulinum Neurotoxin D Immune FAB2 + Equine Botulinum Neurotoxin E Immune FAB2 + Equine Botulinum Neurotoxin F Immune FAB2 + Equine Botulinum Neurotoxin G Immune FAB2,Bat
DB13900,Equine Botulinum Neurotoxin A Immune FAB2 + Equine Botulinum Neurotoxin B Immune FAB2 + Equine Botulinum Neurotoxin C Immune FAB2 + Equine Botulinum Neurotoxin D Immune FAB2 + Equine Botulinum Neurotoxin E Immune FAB2 + Equine Botulinum Neurotoxin F Immune FAB2 + Equine Botulinum Neurotoxin G Immune FAB2,Bat
DB13901,Equine Botulinum Neurotoxin A Immune FAB2 + Equine Botulinum Neurotoxin B Immune FAB2 + Equine Botulinum Neurotoxin C Immune FAB2 + Equine Botulinum Neurotoxin D Immune FAB2 + Equine Botulinum Neurotoxin E Immune FAB2 + Equine Botulinum Neurotoxin F Immune FAB2 + Equine Botulinum Neurotoxin G Immune FAB2,Bat
DB13902,Equine Botulinum Neurotoxin A Immune FAB2 + Equine Botulinum Neurotoxin B Immune FAB2 + Equine Botulinum Neurotoxin C Immune FAB2 + Equine Botulinum Neurotoxin D Immune FAB2 + Equine Botulinum Neurotoxin E Immune FAB2 + Equine Botulinum Neurotoxin F Immune FAB2 + Equine Botulinum Neurotoxin G Immune FAB2,Bat
DB13903,Equine Botulinum Neurotoxin A Immune FAB2 + Equine Botulinum Neurotoxin B Immune FAB2 + Equine Botulinum Neurotoxin C Immune FAB2 + Equine Botulinum Neurotoxin D Immune FAB2 + Equine Botulinum Neurotoxin E Immune FAB2 + Equine Botulinum Neurotoxin F Immune FAB2 + Equine Botulinum Neurotoxin G Immune FAB2,Bat
DB13904,Cat dander extract,Standardized Cat Hair Ap
DB13905,Scorpion (centruroides) immune Fab2 antivenin (equine),Anascorp
DB13906,Aloe Polysaccharide,Bring Green Fresh Mask Aloe
DB13907,Epicoccum nigrum + Fusarium graminearum + Mucor plumbeus,Mold Mix B
DB13908,Amylmetacresol + Dichlorobenzyl alcohol,Cepacol Sensations Ginger Flavour
DB13909,Bismuth subgallate,Stomax - Tab 400mg
DB13910,Valproate bismuth,Neo Laryngobis Enf
DB13911,Phloxine B,Disclose Dry Handle Swab
DB13913,Balsam of Peru + Belladonna + Benzocaine + Bismuth Subcarbonate + Bismuth subnitrate + Boric acid + Ephedrine + Zinc oxide,Hemorro-dol Sup
DB13915,Axicabtagene ciloleucel,Yescarta
DB13923,Emicizumab,Hemlibra
DB13924,Varicella Zoster Vaccine (Recombinant),Shingrix
DB13925,Dotatate gallium Ga-68,Netspot
DB13928,Semaglutide,Ozempic
DB13931,Netarsudil,Rhopressa
DB13932,Voretigene Neparvovec,Luxturna
DB13933,Nonacog beta pegol,Rebinyn
DBSALT001298,Testosterone cypionate,Testosterone Cypionate
DB13945,Estradiol valerate + Testosterone enanthate,Neo Pause Injection
DBSALT001033,Testosterone undecanoate,Andriol
DBSALT002571,Estradiol benzoate + Estradiol dienanthate + Testosterone enantate benzilic acid hydrazone,Climacteron Injection
DB13949,Ferric cation,Auryxia
DBSALT000065,Estradiol acetate,Femring
DBSALT000066,Estradiol benzoate + Estradiol dienanthate + Testosterone enantate benzilic acid hydrazone,Climacteron Injection
DBSALT000067,Estradiol cypionate,Depo-Estradiol
DBSALT002570,Estradiol benzoate + Estradiol dienanthate + Testosterone enantate benzilic acid hydrazone,Climacteron Injection
DBSALT000068,Estradiol valerate,PMS-estradiol Valerate Inj 10mg/ml
DB13959,Calcium Chloride + Fish oil + Glucose + Glycine + Histidine + L-Alanine + L-Arginine + L-Isoleucine + L-Leucine + L-Lysine + L-Phenylalanine + L-Proline + L-Threonine + L-Tryptophan + L-Tyrosine + L-Valine + Magnesium sulfate + Medium-chain triglycerides + Methionine + Olive oil + Potassium Chloride + Serine + Sodium acetate + Sodium glycerophosphate + Soybean oil + Taurine + Zinc sulfate,Smofkabiven Peripheral
DB13960,Bronopol + Triclosan,Antiseptic Hand Soap
DB13961,Biotin + Cholecalciferol + Cupric sulfate + Cyanocobalamin + Doconexent + Docusate + Fish oil + Folic Acid + Icosapent + Inositol nicotinate + Iron + Pyridoxine + Riboflavin + Thiamine + Vitamin C + Vitamin E + Zinc sulfate,Tricare Prenatal DHA One
DB13962,Calcium gluconate + Calcium saccharate,"Calcium Gluconate Injection, USP 10%"
DB13964,Peanut oil,Oilatum Soap - 2%
DB13965,Sarracenia Purpurea,Sarapin
DB13966,Isopropyl myristate + Lanolin + Mineral oil,Secol
DB13967,Patent Blue,Patent Blue Sodium Injection
DB13968,Plasma protein fraction (human),Octaplas
DB13969,Benzalkonium + Didecyldimethylammonium + Dioctyldimonium + Quaternium-24,Quick Defense 4m Disinfectant Wipes
DB13970,Benzalkonium + Didecyldimethylammonium + Dioctyldimonium + Quaternium-24,Quick Defense 4m Disinfectant Wipes
DB13971,Biotin + Calcium + Cholecalciferol + Choline + Chromium + Copper + Cyanocobalamin + Folic Acid + Inositol + Iron + Magnesium + Manganese + Molybdenum + Nicotinamide + Pantothenic acid + Potassium + Potassium Iodide + Pyridoxine + Racemethionine + Riboflavin + Selenious acid + Silicon + Thiamine + Vanadium + Vitamin A + Vitamin C + Vitamin E + Zinc,C. Vit-min Formula
DB13972,Biotin + Choline + Chromium + Cyanocobalamin + Folic Acid + Inositol + Magnesium + Manganese + Niacin + Nicotinamide + Pantothenic acid + Potassium + Potassium Iodide + Pyridoxine + Racemethionine + Riboflavin + Selenium + Thiamine + Vitamin A + Vitamin C + Vitamin C + Vitamin E + Zinc,Formula Hh
DB13973,Remestemcel-L,Prochymal
DB13974,Passiflora incarnata flower + Valerian,Dormiphen Au Naturel
DB13975,Cimicifuga racemosa,Ethical Herbals Menstrual/menopause Symptom Relief
DB13977,Potassium carbonate,Moonstar Hair Mist
DB13979,Besilesomab,Scintimun
DB13980,Copper Cu-64,Cuprymina
DB13982,Lutetium Lu-177,Endolucinbeta
DB13985,Lutetium Lu 177 dotatate,Lutathera
DB13987,Sodium fluoride + Strontium chloride,Lorvic Desensitizer
DBSALT001314,Ferric pyrophosphate citrate,Triferic
DBSALT001426,D-glucose + Magnesium acetate + Potassium + Sodium Chloride,Normosol-M and Dextrose
DBSALT002411,Lonoctocog alfa,"AFSTYLA Antihemophilic Factor (Recombinant), Single Chain"
DBSALT002412,Moroctocog alfa,Refacto AF
DBSALT001494,alpha-Tocopherol succinate + Beta carotene + Biotin + Calcium + Cholecalciferol + Chromium + Cyanocobalamin + Folic Acid + Iodine + Magnesium + Manganese + Molybdenum + Niacin + Nicotinamide + Pantothenic acid + Potassium + Pyridoxine + Riboflavin + Selenium + Thiamine + Vanadium + Vitamin A + Vitamin C + Zinc,Multi-actin
DBSALT001457,D-alpha-Tocopherol acetate + Gamolenic acid + Linoleic acid + Oleic Acid,Nuprimol Cap
DB14003,alpha-Tocopherol acetate + Beta carotene + Biotin + Calcium + Chromium + Copper + Cyanocobalamin + Folic Acid + Iron + Magnesium + Niacin + Pantothenic acid + Phosphorus + Potassium + Potassium Iodide + Pyridoxine + Riboflavin + Selenious acid + Thiamine + Vitamin C + Vitamin D + Zinc,Vyo Cylate - Pwr
DBSALT001568,Dimethicone 410,Phazyme
DBSALT001576,Caffeine + Choline salicylate,Texaclear Pain Reliever
DB14007,Pentetic acid,Pentetate zinc trisodium
DB14012,Burosumab,Crysvita
DB14015,Histidine + L-Cysteine + L-Isoleucine + L-Leucine + L-Lysine + L-Phenylalanine + L-Threonine + L-Tryptophan + L-Valine + Racemethionine + Sodium bisulfite,Nephramine Liq IV
DB14016,Bromelains + Glycine betaine + Ox bile extract + Pancrelipase + Papaya,Alka-pan Tablets
DB14018,Bromotheophylline,Diurex Water Capsules
DBSALT000856,Acetyl sulfisoxazole + Erythromycin,Erythromycin Ethylsuccinate and Sulfisoxazole Acetyl
DB14037,Asiatic acid + Asiaticoside + Madecassic acid,Troiareuke Acsen Recovery
DB14046,Chlorobutanol + Dichlorobenzene + Peanut oil + Turpentine,Cerumol
DB14054,Asiatic acid + Asiaticoside + Madecassic acid,Troiareuke Acsen Recovery
DB14074,Icaridin,SG Plus Repellent Aroma Mist
DB14077,Magnesium stearate,Daycling
DB14079,Hydroxybutyloxide,Galeo
DB14080,Acetylcysteine magnesium + Calcium Citrate + Cholecalciferol + Levomefolic acid + Magnesium citrate,Folene
DB14081,Asiatic acid + Asiaticoside + Madecassic acid,Troiareuke Acsen Recovery
DB14082,Betiatide,TechneScan MAG3
DB14086,Cianidanol,Slim 2
DB14087,Morrhuic acid,Morrhuate Sodium
DB14089,Dimercaptosuccinic acid,Dimercaptosuccinic Acid DMSA
DB14090,Chondroitin sulfate + Dimethyl sulfone + Glucosamine,Medi-flexx Rx Joint Support Formula
DB14092,8-epi-Cyanocobalamin,Cyanocobalamin
DB14093,"(1,2,6,7-3H)Testosterone + Anastrozole",Testosterone / Anastrozole
DB14098,Biotin + Cobalamin + Folic Acid + Nicotinamide + Pantothenic acid + Pyridoxine + Riboflavin + Thiamine + Vitamin C,Dialyvite
DB14100,Glycerin + Hyaluronic acid + Pork Collagen,Le-Blen Nano Collagen Peptide Serum
DB14102,Triethylhexanoin,3ce Lip Color 906 Bite It
DB14103,Choline C-11 + Inositol + Methionine sulfoximine + Methylcobalamin,Mic B12
DB14104,Alpha-Linolenic Acid + Linoleic acid + Oleic Acid + Palmitic Acid + Stearic acid + Vitamin E,Huile D'onagre Vitamin E
DB14106,Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate,Sestamibi
DB14108,"1,2-Hexanediol",Dr.G AQUASIS WATER VITAL SLEEPING MASK
DB14110,Acetyl hexapeptide-8 + Adenosine + Allantoin + Benzoic Acid + Butylene Glycol + Castor oil + Dimethicone + Glycerin + Gold + Nicotinamide + Phenoxyethanol + Potassium Chloride + Titanium dioxide + Xanthan gum,HydroGold 9
DB14112,Human vaccinia virus immune globulin,Cnj-016
DB14114,Viper antivenom,Anavip
DB14115,Human botulinum neurotoxin A/B immune globulin,BabyBIG
DB14116,Magnesium hydroxide + Silodrate,Inon Ace
DB14119,Nicotinamide + Phytosphingosine + Salicylic acid,P1P AC Repair Ampoule
DB14121,Parasorbic acid,M-Frumax22
DB14124,Cyclomethicone,EHP Cleansing
DB14128,Biotin + Nadide + Panthenol + Pyrithione,Born Hair
DB14130,(-)-menthol 1-propylene glycol carbonate + Camphor + Methyl salicylate 2-ethylbutyrate + Peppermint oil,Thera Derm Roll On
DB14131,Basic Fibroblast Growth Factor + Mecasermin + Nepidermin + Palmitoyl oligopeptide + Prezatide + Thioredoxin,Dermaheal Cosmeceutical Mask Pack Plus
DB14134,Octyldodecanol,Wakemake Lip Coaster S06 Gyro Pink
DB14135,Hypochlorous acid,Gold Mate
DB14136,(-)-menthol 1-propylene glycol carbonate + Camphor + Methyl salicylate 2-ethylbutyrate + Peppermint oil,Thera Derm Roll On
DB14138,Silicic acid,Rooisland Tooth
DB14139,Allantoin + Glycerin + Hydroxyethyl ethylcellulose,Cellzyme Secret Therapy
DB14140,Dipropylene glycol,Dr.g A-clear Balancing Moisturizer
DB14141,p-Phenylenediamine,Obeo The Mee Plus Hair Color Cream Natural Brown
DB14144,p-Aminophenol,Beautiful Womans Hair Loves Colorful Bubbles Hair Dye 5n Natural Brown
